name,longitude,latitude,key,family,genus,species,stateProvince,year,month,day,eventDate,countryCode,county
"Glaucopsyche lygdamus (Doubleday, 1842)",-114.5,53.01,1806585762,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2002,5,28,2002-05-28,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-137.504333,60.799667,1502518004,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,2002,6,20,2002-06-20,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,1502479711,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2002,6,2,2002-06-02,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,1502479492,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2002,6,2,2002-06-02,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-135.218333,61.056667,1502517996,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,2002,6,15,2002-06-15,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-137.504333,60.799667,1502518026,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,2002,6,20,2002-06-20,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-137.504333,60.799667,1502517968,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,2002,6,20,2002-06-20,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-133.68182,59.55657,1145899107,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,British Columbia,2002,6,22,2002-06-22,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,2303028015,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2002,6,3,2002-06-03,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-137.504333,60.799667,1502518018,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,2002,6,20,2002-06-20,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-137.1205,60.544333,1502517976,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,2002,6,15,2002-06-15,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,1502479507,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2002,6,2,2002-06-02,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-114.5,53.01,1806564282,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2001,5,25,2001-05-25,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1502514929,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1989840939,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1989840938,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1989840941,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1502479462,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-149.496667,68.448333,1989840615,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,23,2001-06-23,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-114.69,49.63,1806564280,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2001,6,29,2001-06-29,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1989840925,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1989840954,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1502514883,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1502514906,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1989840964,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1502530231,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.833333,69.15,1989840780,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,29,2001-06-29,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-149.496667,68.448333,1989840604,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,23,2001-06-23,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1989840924,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.35333,64.9525,1145898459,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,24,2001-06-24,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,2303030024,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,10,2001-06-10,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1989840951,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.74588,69.805619,1502519911,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,28,2001-06-28,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1989840983,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-149.496667,68.448333,2303026812,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,23,2001-06-23,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1502514887,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.823333,69.02,1989840876,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,26,2001-06-26,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,2303028459,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,6,10,2001-06-10,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-149.496667,68.448333,1989840616,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,7,1,2001-07-01,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-149.496667,68.448333,2303025316,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,7,1,2001-07-01,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-149.496667,68.448333,1989840781,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,7,1,2001-07-01,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-149.316667,68.366667,1145898448,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2001,7,2,2001-07-02,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-81.45861,45.21389,1587124979,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Ontario,2000,5,29,2000-05-29,CA,Bruce Co.
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769129959,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,17,2000-06-17,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769130120,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,21,2000-06-21,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769129956,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,21,2000-06-21,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769130119,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,30,2000-06-30,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769176816,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,1,2000-06-01,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769130121,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,1,2000-06-01,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769176814,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,21,2000-06-21,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769129957,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,21,2000-06-21,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769176815,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,19,2000-06-19,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769176813,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,1,2000-06-01,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769130114,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,1,2000-06-01,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.747533,68.59655,1145899931,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,2000,6,19,2000-06-19,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769194460,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,3,2000-06-03,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769130123,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,17,2000-06-17,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769130117,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,28,2000-06-28,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769130118,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,17,2000-06-17,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769130116,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,6,1,2000-06-01,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-139.583333,61.471667,2005727213,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,2000,7,10,2000-07-10,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-139.583333,61.471667,2005727208,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,2000,7,10,2000-07-10,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-133.64959,68.33611,1146132676,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Northwest Territories,2000,7,3,2000-07-03,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-133.7237,68.36152,1146132648,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Northwest Territories,2000,7,1,2000-07-01,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769130115,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,7,24,2000-07-24,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769130122,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,7,19,2000-07-19,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-133.7237,68.36152,1146132671,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Northwest Territories,2000,7,1,2000-07-01,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.824,53.564,769129958,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,2000,7,12,2000-07-12,CA,Wagner Natural Area
"Glaucopsyche lygdamus (Doubleday, 1842)",-139.583333,61.471667,2005728091,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,2000,7,11,2000-07-11,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-123.85047,49.11553,1145899313,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,British Columbia,1999,5,9,1999-05-09,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-72.76125,41.8375,1039178593,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Connecticut,1999,5,27,1999-05-27,US,Hartford County
"Glaucopsyche lygdamus (Doubleday, 1842)",-72.76125,41.8375,1039101555,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Connecticut,1999,5,27,1999-05-27,US,Hartford County
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728270,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1999,6,6,1999-06-06,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728346,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1999,6,6,1999-06-06,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728322,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1999,6,6,1999-06-06,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728343,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1999,6,6,1999-06-06,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-138.331667,65.064167,2005728090,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1999,6,26,1999-06-26,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728089,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1999,6,6,1999-06-06,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728313,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1999,6,6,1999-06-06,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-136.283333,66.626667,2005728085,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1999,6,23,1999-06-23,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728297,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1999,6,6,1999-06-06,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728321,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1999,6,6,1999-06-06,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728088,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1999,6,7,1999-06-07,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728250,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1999,6,6,1999-06-06,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728291,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1999,6,6,1999-06-06,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-139.583333,61.471667,2005728096,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1999,7,4,1999-07-04,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-114.398,49.286,769135189,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,1999,7,24,1999-07-24,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-139.583333,61.471667,2303025953,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1999,7,4,1999-07-04,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-135.218333,61.056667,2005728087,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1999,7,2,1999-07-02,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-139.583333,61.471667,2005727044,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1999,7,4,1999-07-04,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-120.76007,50.08302,1145899344,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,British Columbia,1998,4,30,1998-04-30,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-112.853,49.691,769023310,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,1998,5,16,1998-05-16,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-112.925,50.231,769023312,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,1998,5,9,1998-05-09,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,2005728404,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,5,27,1998-05-27,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,2005728376,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,5,28,1998-05-28,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-112.853,49.691,769023311,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,1998,5,16,1998-05-16,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-116.91839,49.90917,1145899342,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,British Columbia,1998,5,9,1998-05-09,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-116.91839,49.90917,1145899334,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,British Columbia,1998,5,6,1998-05-06,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728914,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,1502530265,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728086,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,29,1998-06-29,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728841,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728863,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728844,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,1502478643,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728422,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-161.061667,67.5,2303042015,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,30,1998-06-30,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728919,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,1502515379,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728910,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728853,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.35,64.95,2005728470,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,3,1998-06-03,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,1502515387,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728869,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728812,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-161.061667,67.5,2303043954,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,30,1998-06-30,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,1502515353,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728803,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,6,11,1998-06-11,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-163.665,67.266667,2303045125,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1998,7,4,1998-07-04,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,2005728388,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1997,5,25,1997-05-25,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-113.522,53.523,769023313,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,1997,5,31,1997-05-31,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,2005729041,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1997,6,7,1997-06-07,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,2005728975,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1997,6,7,1997-06-07,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,2005729059,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1997,6,7,1997-06-07,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,2303030186,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1997,6,7,1997-06-07,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,2303029663,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1997,6,7,1997-06-07,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.296667,64.703333,2303029377,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1997,6,7,1997-06-07,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-150.046667,63.529167,1502487662,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1997,6,24,1997-06-24,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-117.37366,49.9904,1145899326,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,British Columbia,1997,8,1,1997-08-01,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-136.295,66.628333,2005728081,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1996,6,15,1996-06-15,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-136.285,66.63,2005728083,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1996,6,15,1996-06-15,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-138.25,65.433333,2005726676,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1996,6,19,1996-06-19,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-143.033333,63.266667,2005728084,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1996,6,23,1996-06-23,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-138.25,65.433333,2005726685,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1996,6,19,1996-06-19,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-144.926667,63.82,2005728080,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1996,6,5,1996-06-05,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-138.25,65.433333,2005728098,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1996,6,19,1996-06-19,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-136.285,66.63,1502530253,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1996,6,16,1996-06-16,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-114.414,49.321,769025595,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alberta,1996,6,8,1996-06-08,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-136.295,66.628333,2005728093,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1996,6,16,1996-06-16,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-138.25,65.433333,2005728078,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Yukon Territory,1996,6,9,1996-06-09,CA,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-148.35,64.95,1502485638,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1995,5,25,1995-05-25,US,NA
"Glaucopsyche lygdamus (Doubleday, 1842)",-147.776667,64.813333,2005728356,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,Alaska,1995,5,31,1995-05-31,US,NA
